query	no	token	pos
전주여행	816	는데요	EC
전주여행	816	인터넷	NNG
전주여행	816	으로	JKB
전주여행	816	게스트	NNP
전주여행	816	하우스	NNP
전주여행	816	민박	NNG
전주여행	816	성수기	NNG
전주여행	816	그런지	VA+EC
전주여행	816	더군요	EC
전주여행	816	이외	NNG
전주여행	816	을까요	EC
전주여행	816	어느	MM
전주여행	817	ㅠㅠ	UNKNOWN
전주여행	817	떻하나요ㅠㅠ	UNKNOWN
전주여행	817	제발	MAG
전주여행	817	답변	NNG
전주여행	817	부탁	NNG
전주여행	817	드려요	VV+EC
전주여행	817	살려	VV+EC
전주여행	817	세요	EP+EF
전주여행	817	안녕	IC
전주여행	817	세요	EP+EF
전주여행	817	TV	SL
전주여행	817	봉이	NNG
전주여행	817	5882	SN
전주여행	817	오빠	NNG
전주여행	817	빨리	MAG
전주여행	817	맛집	NNG
전주여행	817	정보	NNG
전주여행	817	입니다	VCP+EC
전주여행	817	한복	NNG
전주여행	817	대여	NNG
전주여행	817	경우	NNG
전주여행	817	한옥	NNG
전주여행	817	마을	NNG
전주여행	817	내부	NNG
전주여행	817	아주	MAG
전주여행	817	구요	EF
전주여행	817	통해서	VV+EC
전주여행	817	대여	NNG
전주여행	818	정도	NNG
전주여행	818	어요	EF
전주여행	818	도보	NNG
전주여행	818	시간	NNBC
전주여행	818	..	SY
전주여행	818	계획	NNG
전주여행	818	입니다	VCP+EF
전주여행	818	사이트	NNG
전주여행	818	맛집	NNG
전주여행	818	는데요	EC
전주여행	818	걸어서	VV+EC
전주여행	818	려고	EC
전주여행	818	니까	EC
전주여행	818	거리	NNG
전주여행	818	시간	NNG
전주여행	818	가늠	NNG
전주여행	818	습니다	EF
전주여행	818	한옥마을	NNP
전주여행	818	바퀴	NNBC
전주여행	818	는데	VV+EC
전주여행	818	얼마나	MAG
전주여행	818	걸리	VV
전주여행	818	나요	EF
전주여행	818	경기전	NNG
전주여행	818	이나	JC
전주여행	818	덕진	NNP
전주여행	818	공원	NNG
전주여행	818	가까이	MAG
전주여행	819	통영	NNG
전주여행	819	해남	NNP
전주여행	819	가려	NNG
전주여행	819	는데요	EC
전주여행	819	서울	NNP
전주여행	819	에서	JKB
전주여행	819	통영	NNG
전주여행	819	해남	NNP
전주여행	819	려고	EC
전주여행	819	는데요	EF
전주여행	819	어느	MM
전주여행	819	으로	JKB
전주여행	819	아야	EC
전주여행	819	최적	NNG
전주여행	819	일까요	VCP+EF
전주여행	819	그쪽	NP
전주여행	819	갈만	NNG
전주여행	819	소도	NNG
전주여행	819	알려	VV+EC
전주여행	819	세용	EP+EF
전주여행	819	단순히	MAG
전주여행	819	가시	VV
전주여행	819	려는	ETM
전주여행	819	들리	VV
전주여행	819	라는	ETM
전주여행	819	의미	NNG
전주여행	819	부여	NNG
전주여행	819	라면	EC
전주여행	819	동안	NNG
전주여행	819	충분히	MAG
전주여행	819	가실	VV+ETM
전주여행	820	갈까	VV+EC
전주여행	820	는데요	EC
전주여행	820	저렴	XR
전주여행	820	지역	NNG
전주여행	820	나가	VV
전주여행	820	풀코스	NNG
전주여행	820	소개	NNG
전주여행	820	세요	EP+EF
전주여행	820	는데요	EC
전주여행	820	실망	NNG
전주여행	820	합니다	XSA+EF
전주여행	820	한두	MM
전주여행	820	시간	NNG
전주여행	820	거리	NNG
전주여행	820	습니다	EF
전주여행	820	대신	NNG
전주여행	820	음식	NNG
전주여행	820	습니다	EF
전주여행	820	는데	EC
전주여행	821	추천	NNG
전주여행	821	세요	EP+EF
전주여행	821	유명	XR
전주여행	821	물론	NNG
전주여행	821	원합니다	VV+EC
전주여행	821	시민	NNG
전주여행	821	모를	VV+ETM
전주여행	821	사진	NNG
전주여행	821	첨부	NNG
전주여행	821	감사	NNG
전주여행	821	할게요	XSV+EC
전주여행	821	국제	NNG
전주여행	821	슬로	NNG
전주여행	821	시티	NNG
전주여행	821	지정	NNG
전주여행	821	한옥마을	NNP
전주여행	821	성균관	NNP
전주여행	821	스캔들	NNG
전주여행	821	약속	NNG
전주여행	821	수많	VA
전주여행	822	부산	NNP
전주여행	822	에서	JKB
전주여행	822	렌트	NNG
전주여행	822	안녕	NNG
전주여행	822	세요	EP+EF
전주여행	822	부산	NNP
전주여행	822	에서	JKB
전주여행	822	렌트	NNG
전주여행	822	해서	XSV+EC
전주여행	822	갈려고	VV+EC
전주여행	822	는데	EC
전주여행	822	기름	NNG
전주여행	822	대충	MAG
전주여행	822	얼마	NNG
전주여행	822	정도	NNG
전주여행	822	나올까요	VV+EF
전주여행	822	왕복	NNG
전주여행	822	기준	NNG
전주여행	822	으로	JKB
전주여행	822	차종	NNG
전주여행	822	연비	NNG
전주여행	822	따라서	VV+EC
전주여행	822	달라질	VV+ETM
전주여행	822	합니다	VV+EF
전주여행	822	제너	NNP
전주여행	822	시스	NNP
전주여행	822	기준	NNG
전주여행	822	왕복	NNG
전주여행	822	10	SN
전주여행	822	정도	NNG
전주여행	822	나왔	VV+EP
전주여행	822	습니다	EF
전주여행	823	여름	NNG
전주여행	823	휴가철	NNG
전주여행	823	여러	MM
전주여행	823	축제	NNG
전주여행	823	열리	VV
전주여행	823	시기	NNG
전주여행	823	때문	NNB
전주여행	823	사람	NNG
전주여행	823	습니다	EF
전주여행	823	특히	MAG
전주여행	823	주말	NNG
전주여행	823	더욱	MAG
전주여행	823	습니다	EF
전주여행	823	따라서	MAJ
전주여행	823	여유	NNG
전주여행	823	즐기	VV
전주여행	823	다면	EC
전주여행	823	주중	NNG
전주여행	823	이나	JC
전주여행	823	축제	NNG
전주여행	823	열리	VV
전주여행	823	선택	NNG
전주여행	824	볼려고	VX+EC
전주여행	824	합니다	VX+EF
전주여행	824	여기	NP
전주여행	824	봐라	EC+VX+EC
전주여행	824	알려	VV+EC
전주여행	824	세요	EP+EF
전주여행	824	저희	NP
전주여행	824	합니다	VX+EF
전주여행	824	한옥	NNG
전주여행	824	마을	NNG
전주여행	824	에서	JKB
전주여행	824	16	SN
전주여행	824	현대판	NNG
전주여행	824	과거	NNG
전주여행	824	시험	NNG
전주여행	824	열리	VV
전주여행	824	는데	EC
전주여행	824	포스터	NNP
전주여행	824	정보	NNG
전주여행	824	올려	VV+EC
전주여행	824	드릴께요	VX+EF
전주여행	824	속보	NNG
전주여행	825	담양	NNP
전주여행	825	려고	EC
전주여행	825	합니다	VX+EF
전주여행	825	담양	NNP
전주여행	825	정도	NNG
전주여행	825	다녀올	VV+ETM
전주여행	825	생각	NNG
전주여행	825	인데	VCP+EC
전주여행	825	다음	NNG
전주여행	825	서울	NNP
전주여행	825	생각	NNG
전주여행	825	해서	XSV+EC
전주여행	825	담양	NNP
전주여행	825	먼저	MAG
전주여행	825	둘러보	VV
전주여행	825	에서	JKB
전주여행	825	복귀	NNG
전주여행	825	은지	EC
전주여행	825	아니	VCN
전주여행	825	먼저	MAG
전주여행	825	다음	NNG
전주여행	825	담양	NNP
전주여행	825	다녀	VV+EC
전주여행	825	올지	VX+EC
전주여행	825	고민	NNG
전주여행	825	입니다	VCP+EF
전주여행	825	먹거리	NNG
전주여행	825	지만	EC
전주여행	825	생각	NNG
전주여행	825	보다	JKB
전주여행	825	볼거리	NNG
전주여행	826	맛집	NNG
전주여행	826	..	SY
전주여행	826	남자	NNG
전주여행	826	친구	NNG
전주여행	826	건데	NNB+VCP+EC
전주여행	826	망집	NNG
전주여행	826	소개	NNG
전주여행	826	세용	EP+EF
전주여행	826	안녕	IC
전주여행	826	세요	EP+EF
전주여행	826	커플	NNG
전주여행	826	맛집	NNG
전주여행	826	계신	VX+ETM
전주여행	826	문자	NNG
전주여행	826	남자	NNG
전주여행	826	친구	NNG
전주여행	826	가시	VV
전주여행	826	맛집	NNG
전주여행	826	투어	NNG
전주여행	826	빠질	VV+ETM
전주여행	826	커플	NNG
전주여행	826	다녀왔	VV+EP
전주여행	826	는데	EC
전주여행	826	음식	NNG
전주여행	826	하나하나	NNG
전주여행	826	맛있	VA
전주여행	826	어서	EC
전주여행	827	일정	NNG
전주여행	827	세요	EP+EF
전주여행	827	^^	SY
전주여행	827	예정	NNG
전주여행	827	입니다	VCP+EF
전주여행	827	지식	NNG
전주여행	827	일정	NNG
전주여행	827	확인	NNG
전주여행	827	부탁	NNG
전주여행	827	드립니다	VV+EF
전주여행	827	첫째	NR
전주여행	827	00	SN
전주여행	827	숙소	NNG
전주여행	827	체크	NNG
전주여행	827	교동	NNG
전주여행	827	석갈	NNG
전주여행	827	한옥마을	NNP
전주여행	827	경기전	NNG
전주여행	827	객사	NNG
전주여행	827	영화	NNG
전주여행	827	거리	NNG
전주여행	827	풍남문	NNG
전주여행	827	전동성당	NNP
전주여행	827	남부	NNG
전주여행	827	시장	NNG
전주여행	827	청년	NNG
전주여행	827	피순대	NNG
전주여행	828	11	SN
전주여행	828	한옥마을	NNP
전주여행	828	는데	EC
전주여행	828	..	SY
전주여행	828	질문	NNG
전주여행	828	일정	NNG
전주여행	828	관련	NNG
전주여행	828	답변	NNG
전주여행	828	드리	VV
전주여행	828	도록	EC
전주여행	828	습니다	EF
전주여행	828	일정	NNG
전주여행	828	는데	EC
전주여행	828	최대한	NNG
전주여행	828	한옥	NNG
전주여행	828	마을	NNG
전주여행	828	부근	NNG
전주여행	828	으로	JKB
전주여행	828	준비	NNG
전주여행	828	습니다	EF
전주여행	828	아래	NNG
전주여행	828	일정	NNG
전주여행	828	확인	NNG
전주여행	828	즐거운	VA+ETM
전주여행	828	세요	EP+EF
전주여행	828	전라	NNP
전주여행	828	회관	NNG
전주여행	828	점심	NNG
전주여행	828	커피	NNG
전주여행	828	스터리	NNP
전주여행	829	혼자	NNG
전주여행	829	당일	NNG
전주여행	829	떠나	VV
전주여행	829	는데요	EF
전주여행	829	안녕	NNG
전주여행	829	세요	EP+EF
전주여행	829	대한	VV+ETM
전주여행	829	늘상	MAG
전주여행	829	애용	NNG
전주여행	829	나와	VV+EC
전주여행	829	더군요	EF
전주여행	829	관련	NNG
전주여행	829	해서	XSA+EC
전주여행	829	정리	NNG
전주여행	829	알려	VV+EC
전주여행	829	드리	VX
전주여행	829	습니다	EF
전주여행	829	권유	NNG
전주여행	829	드리	VX
전주여행	829	정보	NNG
전주여행	829	여기	NP
전주여행	829	제일	NNG
전주여행	829	때문	NNB
전주여행	829	에요	EF
전주여행	829	지금	NNG
전주여행	829	까지	JX
전주여행	830	부산	NNP
전주여행	830	에서	JKB
전주여행	830	려고	EC
전주여행	830	합니다	VX+EF
전주여행	830	야경	NNG
전주여행	830	멋있	VA
전주여행	830	덕진	NNP
전주여행	830	공원	NNG
전주여행	830	에서	JKB
전주여행	830	거리	NNG
전주여행	830	북대	NNG
전주여행	830	대학	NNG
전주여행	830	습니다	EF
전주여행	830	레스	NNP
전주여행	830	피아	NNG
전주여행	830	라는	VCP+ETM
전주여행	830	찜질방	NNG
전주여행	830	으니깐	EC
전주여행	830	거기	NP
전주여행	830	하루	NNG
전주여행	830	으시	EP
전주여행	830	그리고	MAJ
전주여행	830	박물관	NNG
전주여행	830	처음	MAG
전주여행	830	네요	EF
전주여행	830	아무쪼록	MAG
전주여행	830	즐거운	VA+ETM
전주여행	830	세요	EP+EF
전주여행	831	2024	SN
전주여행	831	11	SN
전주여행	831	20	SN
전주여행	831	에서	JKB
전주여행	831	아이돌	NNP
전주여행	831	누구	NP
전주여행	831	일까요	VCP+EC
전주여행	831	에서	JKB
전주여행	831	열린	VV+ETM
전주여행	831	행사	NNG
전주여행	831	공연	NNG
전주여행	831	정보	NNG
전주여행	831	아이돌	NNP
전주여행	831	그룹	NNG
전주여행	831	활동	NNG
전주여행	831	내역	NNG
전주여행	831	검색	NNG
전주여행	831	지만	EC
전주여행	831	일치	NNG
전주여행	831	정보	NNG
전주여행	831	못했	VX+EP
전주여행	831	어요	EF
전주여행	831	혹시	MAG
전주여행	831	다른	MM
전주여행	831	지역	NNG
전주여행	831	정보	NNG
전주여행	831	아이돌	NNP
전주여행	831	그룹	NNG
전주여행	831	관련	NNG
전주여행	831	정보	NNG
전주여행	831	으시	EP
전주여행	831	다면	EC
전주여행	831	다른	MM
전주여행	831	방법	NNG
전주여행	832	벚꽃	NNG
전주여행	832	는데	EC
전주여행	832	그때	NNG
전주여행	832	중간	NNG
전주여행	832	비온다	NNP
전주여행	832	얘기	NNG
전주여행	832	애인	NNG
전주여행	832	이랑	JC
전주여행	832	어서요	EC
전주여행	832	안녕	NNG
전주여행	832	세요	EP+EF
전주여행	832	애인	NNG
전주여행	832	함께	MAG
전주여행	832	벚꽃	NNG
전주여행	832	계획	NNG
전주여행	832	계시	VX
전주여행	832	군요	EC
전주여행	832	따뜻	XR
전주여행	832	봄날	NNG
전주여행	832	사랑	NNG
전주여행	832	사람	NNG
전주여행	832	함께	MAG
전주여행	833	려고	EC
전주여행	833	는데요	EC
전주여행	833	무박	NNG
전주여행	833	코스	NNG
전주여행	833	베테랑	NNG
전주여행	833	칼국수	NNG
전주여행	833	칼국수	NNG
전주여행	833	에서	JKB
전주여행	833	가장	MAG
전주여행	833	오래	MAG
전주여행	833	칼국수	NNG
전주여행	833	으로	JKB
전주여행	833	시민	NNG
전주여행	833	오래	NNG
전주여행	833	단골	NNG
전주여행	833	가게	NNG
전주여행	833	입니다	VCP+EF
전주여행	833	다음	NNG
전주여행	833	으로	JKB
전주여행	833	명동	NNG
전주여행	833	객사	NNG
전주여행	833	라는	VCP+ETM
전주여행	833	입니다	VCP+EF
전주여행	833	객사	NNG
전주여행	833	Mick	SL
전주여행	833	Jones	SL
전주여행	833	Pizza	SL
전주여행	833	피자	NNG
전주여행	833	한국	NNP
전주여행	833	길들여져	VV+EC+VX+EC
전주여행	834	해외	NNG
전주여행	834	수학	NNG
전주여행	834	해외	NNG
전주여행	834	수학	NNG
전주여행	834	고등학교	NNG
전주여행	834	에서	JKB
전주여행	834	2021	SN
전주여행	834	이후	NNG
전주여행	834	해외	NNG
전주여행	834	수학	NNG
전주여행	834	학교	NNG
전주여행	834	나요	EC
전주여행	834	공학	NNG
전주여행	834	여고	NNG
전주여행	834	알려	VV+EC
전주여행	834	세요	EP+EF+VCP
전주여행	834	라고	EC
전주여행	834	말씀	NNG
전주여행	834	셔서	EP+EC
전주여행	834	답변	NNG
전주여행	834	드리	VV
전주여행	834	려고	EC
전주여행	834	합니다	VX+EC
전주여행	834	여러	MM
전주여행	834	학교	NNG
전주여행	835	코스	NNG
전주여행	835	조언	NNG
전주여행	835	21	SN
전주여행	835	출발	MAG
전주여행	835	정오	NNG
전주여행	835	도착	NNG
전주여행	835	예정	NNG
전주여행	835	입니다	VCP+EF
전주여행	835	처음	NNG
전주여행	835	숙소	NNG
전주여행	835	코아	NNP
전주여행	835	리베라	NNP
전주여행	835	정했	VV+EP
전주여행	835	구여	NNG
전주여행	835	동물원	NNP
전주여행	835	입니다	VCP+EF
전주여행	835	무리	NNG
전주여행	835	일정	NNG
전주여행	835	보단	JKB+JX
전주여행	835	조금	MAG
전주여행	835	여유	NNG
전주여행	835	로운	XSA+ETM
전주여행	835	일정	NNG
전주여행	835	으로	JKB
전주여행	835	으면	EC
전주여행	835	합니다	VX+EF
전주여행	835	의견	NNG
전주여행	836	군산	NNG
전주여행	836	코스	NNG
전주여행	836	미리	MAG
전주여행	836	알아봐	VV+EC
전주여행	836	으니	EC
전주여행	836	군산	NNP
전주여행	836	교통편	NNG
전주여행	836	말씀	NNG
전주여행	836	드리	VV
전주여행	836	자면	EC
전주여행	836	군산	NNG
전주여행	836	15	SN
전주여행	836	20	SN
전주여행	836	마다	JX
전주여행	836	시외버스	NNG
전주여행	836	계속	MAG
전주여행	836	습니다	EF
전주여행	836	심야	NNG
전주여행	836	막차	NNG
전주여행	836	11	SN
전주여행	836	40	SN
전주여행	836	엔가	JKB+VCP+EC
전주여행	836	습니다	EF
전주여행	836	숙소	NNG
전주여행	836	군산	NNG
전주여행	836	모르	VV
전주여행	836	습니다	EF
전주여행	836	모텔	NNG
전주여행	837	코스	NNG
전주여행	837	누나	NNG
전주여행	837	와서	VV+EC
전주여행	837	한옥마을	NNP
전주여행	837	전북	NNP
전주여행	837	다고	EC
전주여행	837	더군요	EF
전주여행	837	부탁	NNG
전주여행	837	드리	VV
전주여행	837	습니다	EF
전주여행	837	가시	NNG
전주여행	837	꼼꼼	MAG
전주여행	837	공부	NNG
전주여행	837	정말	MAG
전주여행	837	습니다	EF
전주여행	837	알차	VA
전주여행	837	재미있	VA
전주여행	837	바랍니다	VV+EC
전주여행	838	회사	NNG
전주여행	838	야유회	NNG
전주여행	838	코스	NNG
전주여행	838	추천	NNG
전주여행	838	회사	NNG
전주여행	838	에서	JKB
전주여행	838	는데	EC
전주여행	838	둘레길	NNP
전주여행	838	한옥마을	NNP
전주여행	838	돌아보	VV
전주여행	838	코스	NNG
전주여행	838	은데	EC
전주여행	838	추천	NNG
전주여행	838	부탁	NNG
전주여행	838	드립니다	VV+EC
전주여행	838	시간	NNG
전주여행	838	대개	MAG
전주여행	838	오후	NNG
전주여행	838	에서	JKB
전주여행	838	정도	NNG
전주여행	838	걸어서	VV+EC
전주여행	838	예요	VCP+EF
전주여행	838	주변	NNG
전주여행	838	맛집	NNG
전주여행	838	추천	NNG
전주여행	838	세요	EP+EF
전주여행	839	당일치기	NNG
전주여행	839	일정	NNG
전주여행	839	부탁	NNG
전주여행	839	해요	XSV+EF
전주여행	839	안녕	NNG
전주여행	839	세요	EP+EF
전주여행	839	겨울	NNG
전주여행	839	갑니다	VV+EC
전주여행	839	처음	NNG
전주여행	839	궁금	XR
전주여행	839	알려	VV+EC
